"COUNT","Crash ID","DrvPassOthr","Road User Sex","Road User Age","Road User Injury","Road User Role","Road User Driver at Fault","Road User Ethnicity"
1,2913436,Driver,Male, 50,Not injured,1,">1 party, dvr prime fault",Samoan
1,2913449,Driver,Female, 17,Minor,1,">1 party, no dvr fault",European
1,2913449,Driver,Male, 47,Minor,2,">1 party, dvr prime fault",European
1,2913449,Passenger,Male, 60,Serious,2,">1 party, dvr prime fault",European
1,2913450,Driver,Male, 31,Serious,1,"1 veh, dvr at fault",European
1,2913450,Passenger,Male, 21,Minor,1,"1 veh, dvr at fault",NZ Maori
1,2913450,Passenger,Male,,Minor,1,"1 veh, dvr at fault",European
1,2913474,Driver,Male, 45,Serious,1,">1 party, no dvr fault",European
1,2913474,Driver,Male, 46,Not injured,2,">1 party, dvr part fault",NZ Maori
1,2913482,Driver,Male, 19,Not injured,3,">1 party, no dvr fault",European
1,2913482,Driver,Male, 24,Not injured,2,">1 party, dvr prime fault",Asian
1,2913482,Driver,Male, 30,Not injured,1,">1 party, no dvr fault",Cook Islander
1,2913482,Driver,Male, 46,Not injured,4,">1 party, no dvr fault",European
1,2913482,Passenger,Female, 24,Minor,2,">1 party, dvr prime fault",Unknown
1,2913482,Passenger,Female, 25,Minor,2,">1 party, dvr prime fault",Unknown
1,2913482,Passenger,Male, 25,Serious,2,">1 party, dvr prime fault",Other
1,2913489,Driver,Male, 55,Serious,1,"1 veh, dvr at fault",European
1,2913500,Driver,Male, 25,Not injured,2,">1 party, dvr prime fault",Asian
1,2913500,Driver,Male, 44,Serious,1,">1 party, no dvr fault",European
1,2913503,Driver,Female, 79,Serious,1,"1 veh, dvr at fault",European
1,2913508,Driver,Male, 36,Serious,1,">1 party, dvr prime fault",European
1,2913508,Driver,Male, 61,Serious,2,">1 party, no dvr fault",European
1,2913513,Driver,Female, 48,Serious,1,">1 party, dvr prime fault",European
1,2913513,Driver,Male, 37,Not injured,2,">1 party, no dvr fault",European
1,2913525,Driver,Unknown,,Not injured,1,">1 party, dvr prime fault",Unknown
1,2913545,Driver,Male, 49,Minor,1,"1 veh, dvr at fault",European
1,2913545,Passenger,Female, 47,Serious,1,"1 veh, dvr at fault",European
1,2913547,Driver,Male, 19,Not injured,1,">1 party, dvr prime fault",European
1,2913547,Driver,Male, 44,Not injured,2,">1 party, no dvr fault",NZ Maori
1,2913547,Passenger,Male, 21,Minor,1,">1 party, dvr prime fault",European
1,2913547,Passenger,Male, 25,Minor,1,">1 party, dvr prime fault",European
1,2913547,Passenger,Male, 26,Serious,1,">1 party, dvr prime fault",European
1,2913573,Driver,Male, 47,Serious,1,"1 veh, dvr at fault",European
1,2913589,Driver,Female, 19,Minor,1,">1 party, no dvr fault",European
1,2913589,Driver,Male, 77,Minor,2,">1 party, dvr prime fault",European
1,2913589,Passenger,Female, 36,Serious,2,">1 party, dvr prime fault",European
1,2913589,Passenger,Male, 25,Minor,2,">1 party, dvr prime fault",European
1,2913591,Driver,Male, 46,Serious,1,"1 veh, dvr at fault",European
1,2913592,Driver,Male, 29,Minor,1,"1 veh, dvr at fault",European
1,2913592,Passenger,Female, 24,Serious,1,"1 veh, dvr at fault",European
1,2913597,Driver,Male, 17,Serious,2,">1 party, dvr prime fault",European
1,2913597,Driver,Male, 55,Serious,1,">1 party, no dvr fault",European
1,2913599,Driver,Male, 58,Serious,1,"1 veh, dvr at fault",European
1,2913601,Driver,Male, 42,Serious,1,">1 party, dvr prime fault",European
1,2913605,Driver,Female, 44,Serious,2,">1 party, dvr prime fault",European
1,2913605,Driver,Male, 28,Not injured,1,">1 party, no dvr fault",European
1,2913606,Driver,Female, 42,Minor,1,">1 party, no dvr fault",NZ Maori
1,2913606,Driver,Female, 53,Not injured,2,">1 party, dvr prime fault",European
1,2913606,Passenger,Female, 19,Serious,1,">1 party, no dvr fault",NZ Maori
1,2913613,Driver,Male, 42,Serious,1,"1 veh, dvr at fault",European
1,2913614,Driver,Female, 63,Serious,1,"1 veh, dvr at fault",Unknown
1,2913625,Driver,Male, 47,Not injured,1,">1 party, dvr prime fault",Unknown
1,2913625,Other,Male, 65,Serious,2,">1 party, dvr part fault",European
1,2913627,Driver,Male, 45,Serious,3,">1 party, no dvr fault",European
1,2913627,Driver,Male, 49,Not injured,2,">1 party, no dvr fault",European
1,2913627,Driver,Male, 70,Not injured,1,">1 party, dvr prime fault",European
1,2913628,Driver,Male, 50,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2913628,Passenger,Female, 53,Serious,1,"1 veh, dvr at fault",Other Pacific Islander
1,2913645,Driver,Male, 37,Serious,1,"1 veh, dvr at fault",European
1,2913647,Driver,Male, 36,Not injured,1,">1 party, dvr prime fault",European
1,2913648,Driver,Female, 28,Serious,3,">1 party, dvr part fault",European
1,2913648,Driver,Female, 78,Not injured,2,">1 party, dvr prime fault",NZ Maori
1,2913648,Driver,Male, 26,Not injured,1,">1 party, dvr part fault",European
1,2913656,Driver,Female, 19,Serious,1,"1 veh, dvr at fault",European
1,2913661,Driver,Female, 20,Serious,4,">1 party, dvr part fault",European
1,2913661,Driver,Female, 40,Not injured,3,">1 party, no dvr fault",European
1,2913661,Driver,Female, 49,Not injured,5,">1 party, no dvr fault",European
1,2913661,Driver,Male, 43,Not injured,2,">1 party, no dvr fault",European
1,2913661,Driver,Male, 81,Serious,1,">1 party, dvr prime fault",European
1,2913662,Driver,Female, 42,Not injured,2,">1 party, dvr prime fault",European
1,2913662,Driver,Male, 41,Serious,1,">1 party, no dvr fault",Unknown
1,2913662,Driver,Male, 44,Minor,3,">1 party, no dvr fault",European
1,2913674,Driver,Female, 18,Serious,1,">1 party, dvr prime fault",NZ Maori
1,2913674,Driver,Male, 64,Serious,2,">1 party, no dvr fault",European
1,2913680,Driver,Male, 38,Not injured,1,">1 party, no dvr fault",European
1,2913686,Driver,Female, 52,Not injured,5,">1 party, no dvr fault",NZ Maori
1,2913686,Driver,Male, 76,Serious,1,">1 party, dvr prime fault",Samoan
1,2913688,Driver,Male, 63,Serious,1,"1 veh, dvr at fault",European
1,2913693,Driver,Female, 20,Not injured,2,">1 party, dvr prime fault",NZ Maori
1,2913693,Driver,Male, 25,Serious,1,">1 party, no dvr fault",European
1,2913693,Passenger,Female, 36,Serious,1,">1 party, no dvr fault",NZ Maori
1,2913695,Driver,Male, 29,Serious,1,"1 veh, dvr at fault",Unknown
1,2913711,Driver,Male, 27,Serious,1,">1 party, dvr prime fault",European
1,2913711,Driver,Male, 37,Not injured,2,">1 party, no dvr fault",European
1,2913714,Driver,Male, 17,Serious,1,">1 party, dvr part fault",NZ Maori
1,2913714,Driver,Male, 27,Not injured,2,">1 party, no dvr fault",European
1,2913719,Driver,Female,,Serious,1,"1 veh, dvr at fault",European
1,2913722,Driver,Female, 17,Minor,1,">1 party, no dvr fault",European
1,2913731,Driver,Female, 25,Not injured,1,">1 party, dvr prime fault",European
1,2913731,Driver,Male, 24,Not injured,2,">1 party, dvr part fault",European
1,2913731,Passenger,Female, 28,Serious,1,">1 party, dvr prime fault",European
1,2913735,Driver,Female, 43,Serious,1,">1 party, dvr prime fault",European
1,2913735,Driver,Male, 29,Not injured,2,">1 party, no dvr fault",European
1,2913739,Driver,Female, 16,Not injured,1,">1 party, no dvr fault",European
1,2913739,Other,Male,  6,Serious,2,">1 party, dvr part fault",NZ Maori
1,2913749,Driver,Male, 35,Serious,1,">1 party, dvr prime fault",NZ Maori
1,2913749,Driver,Male, 35,Minor,2,">1 party, dvr part fault",NZ Maori
1,2913751,Driver,Male, 21,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2913751,Passenger,Female, 22,Minor,1,"1 veh, dvr at fault",NZ Maori
1,2913752,Driver,Male, 64,Not injured,1,"1 veh, dvr at fault",European
1,2913752,Passenger,Male, 87,Serious,1,"1 veh, dvr at fault",European
1,2913754,Driver,Female, 40,Serious,1,">1 party, dvr prime fault",European
1,2913754,Driver,Female, 51,Serious,2,">1 party, no dvr fault",European
1,2913754,Driver,Female, 77,Not injured,3,">1 party, no dvr fault",European
1,2913754,Driver,Male, 51,Serious,4,">1 party, no dvr fault",European
1,2913754,Passenger,Female, 35,Serious,2,">1 party, no dvr fault",European
1,2913754,Passenger,Female, 46,Serious,4,">1 party, no dvr fault",European
1,2913758,Driver,Female, 40,Minor,1,">1 party, dvr prime fault",European
1,2913758,Driver,Male, 23,Minor,2,">1 party, no dvr fault",European
1,2913758,Passenger,Female, 38,Serious,2,">1 party, no dvr fault",European
1,2913758,Passenger,Male, 22,Minor,1,">1 party, dvr prime fault",European
1,2913758,Passenger,Male, 41,Minor,2,">1 party, no dvr fault",European
1,2913760,Driver,Female, 40,Minor,3,">1 party, no dvr fault",European
1,2913760,Driver,Female, 88,Serious,1,">1 party, dvr prime fault",European
1,2913764,Driver,Male, 30,Not injured,1,">1 party, dvr prime fault",European
1,2913768,Driver,Male, 18,Serious,1,"1 veh, dvr at fault",European
1,2913781,Driver,Male, 22,Serious,1,"1 veh, dvr at fault",NZ Maori
2,2913781,Passenger,Male, 16,Minor,1,"1 veh, dvr at fault",European
1,2913781,Passenger,Male, 17,Minor,1,"1 veh, dvr at fault",European
1,2913781,Passenger,Male, 17,Minor,1,"1 veh, dvr at fault",NZ Maori
1,2913783,Driver,Female, 31,Serious,1,">1 party, dvr prime fault",NZ Maori
1,2913783,Driver,Male, 34,Minor,2,">1 party, no dvr fault",NZ Maori
1,2913783,Passenger,Female,  2,Minor,1,">1 party, dvr prime fault",NZ Maori
1,2913783,Passenger,Female, 23,Serious,1,">1 party, dvr prime fault",NZ Maori
1,2913783,Passenger,Male, 36,Minor,1,">1 party, dvr prime fault",NZ Maori
1,2913784,Driver,Male, 19,Serious,1,"1 veh, dvr at fault",European
1,2913784,Passenger,Female, 21,Minor,1,"1 veh, dvr at fault",European
1,2913784,Passenger,Female, 22,Minor,1,"1 veh, dvr at fault",European
1,2913784,Passenger,Male, 24,Serious,1,"1 veh, dvr at fault",European
1,2920001,Driver,Male, 47,Fatal,1,">1 party, dvr prime fault",European
1,2920001,Driver,Male, 54,Minor,2,">1 party, no dvr fault",European
1,2920002,Driver,Male, 51,Not injured,1,">1 party, no dvr fault",European
1,2920004,Driver,Male, 17,Minor,2,">1 party, no dvr fault",European
1,2920004,Driver,Male, 42,Fatal,1,">1 party, dvr prime fault",European
1,2920005,Driver,Male, 18,Fatal,1,"1 veh, dvr at fault",European
1,2920006,Driver,Female, 79,Fatal,2,">1 party, dvr prime fault",European
1,2920006,Driver,Male, 46,Minor,1,">1 party, no dvr fault",NZ Maori
1,2920006,Passenger,Female,  6,Minor,1,">1 party, no dvr fault",NZ Maori
1,2920006,Passenger,Female, 45,Minor,1,">1 party, no dvr fault",NZ Maori
1,2920007,Driver,Male, 18,Fatal,1,">1 party, dvr prime fault",European
1,2920007,Driver,Male, 33,Serious,2,">1 party, no dvr fault",European
1,2920007,Passenger,Female, 17,Minor,1,">1 party, dvr prime fault",European
1,2920008,Driver,Female, 73,Not injured,1,">1 party, dvr prime fault",European
1,2920009,Driver,Male, 22,Minor,1,">1 party, dvr prime fault",Other Pacific Islander
1,2920009,Driver,Male, 59,Serious,2,">1 party, no dvr fault",European
1,2920009,Passenger,Male, 58,Fatal,2,">1 party, no dvr fault",European
1,2920011,Driver,Male, 41,Fatal,1,"1 veh, dvr at fault",European
1,2920011,Passenger,Male, 21,Serious,1,"1 veh, dvr at fault",European
1,2920012,Driver,Female, 81,Fatal,2,">1 party, dvr prime fault",European
1,2920012,Driver,Male, 43,Minor,1,">1 party, no dvr fault",European
1,2920013,Driver,Female, 68,Fatal,1,"1 veh, dvr at fault",Unknown
1,2920014,Driver,Female, 17,Fatal,2,">1 party, no dvr fault",European
1,2920014,Driver,Male, 22,Fatal,1,">1 party, dvr prime fault",Other
1,2920014,Passenger,Female, 16,Serious,2,">1 party, no dvr fault",European
1,2920014,Passenger,Female, 17,Serious,2,">1 party, no dvr fault",European
2,2920014,Passenger,Female, 18,Serious,2,">1 party, no dvr fault",European
1,2920015,Driver,Male, 70,Not injured,1,">1 party, no dvr fault",European
1,2920015,Driver,Male, 83,Fatal,2,">1 party, dvr prime fault",European
1,2920016,Driver,Female, 44,Minor,2,">1 party, no dvr fault",NZ Maori
1,2920016,Driver,Male, 30,Fatal,1,">1 party, dvr prime fault",European
1,2920017,Driver,Male, 50,Not injured,1,">1 party, no dvr fault",European
1,2920018,Driver,Female, 17,Serious,2,">1 party, dvr part fault",European
1,2920018,Driver,Male, 32,Minor,1,">1 party, dvr prime fault",European
1,2920018,Passenger,Female, 15,Fatal,2,">1 party, dvr part fault",European
1,2920018,Passenger,Male, 19,Fatal,2,">1 party, dvr part fault",European
1,2920019,Driver,Female, 19,Fatal,1,"1 veh, dvr at fault",European
1,2920020,Driver,Male, 34,Not injured,1,">1 party, no dvr fault",Unknown
1,2920020,Driver,Male, 83,Fatal,2,">1 party, dvr prime fault",European
1,2920021,Driver,Male, 18,Minor,1,"1 veh, dvr at fault",European
1,2920021,Passenger,Male, 18,Fatal,1,"1 veh, dvr at fault",European
2,2920021,Passenger,Male, 18,Serious,1,"1 veh, dvr at fault",European
1,2920021,Passenger,Male, 21,Serious,1,"1 veh, dvr at fault",European
1,2920022,Driver,Female, 35,Fatal,1,">1 party, dvr prime fault",European
1,2920022,Driver,Male, 27,Minor,2,">1 party, no dvr fault",European
1,2920022,Passenger,Male,  4,Serious,1,">1 party, dvr prime fault",European
1,2920022,Passenger,Male,  6,Minor,1,">1 party, dvr prime fault",European
1,2920022,Passenger,Male, 33,Serious,1,">1 party, dvr prime fault",European
1,2920023,Driver,Male, 31,Fatal,1,">1 party, dvr prime fault",European
1,2920023,Driver,Male, 51,Not injured,2,">1 party, no dvr fault",European
1,2920024,Driver,Female, 24,Not injured,2,">1 party, dvr prime fault",NZ Maori
1,2920024,Driver,Female, 39,Fatal,1,">1 party, no dvr fault",European
1,2920025,Driver,Male, 36,Serious,2,">1 party, no dvr fault",European
1,2920025,Driver,Male, 68,Fatal,1,">1 party, dvr prime fault",European
1,2920026,Driver,Male, 36,Fatal,1,"1 veh, dvr at fault",European
1,2920027,Driver,Male, 18,Fatal,1,"1 veh, dvr at fault",European
1,2920028,Driver,Female, 53,Fatal,1,">1 party, dvr prime fault",European
1,2920028,Driver,Male, 48,Not injured,2,">1 party, no dvr fault",European
1,2920029,Driver,Male, 31,Fatal,1,">1 party, dvr prime fault",European
1,2920029,Passenger,Male, 21,Serious,1,">1 party, dvr prime fault",NZ Maori
1,2920029,Passenger,Male, 28,Fatal,1,">1 party, dvr prime fault",European
1,2920030,Driver,Male, 60,Not injured,2,">1 party, no dvr fault",European
1,2920030,Other,Male, 66,Fatal,1,">1 party, dvr prime fault",European
1,2920031,Driver,Male, 19,Fatal,1,"1 veh, dvr at fault",European
2,2920031,Passenger,Male, 16,Fatal,1,"1 veh, dvr at fault",European
1,2920031,Passenger,Male, 16,Serious,1,"1 veh, dvr at fault",European
1,2920032,Driver,Male, 48,Not injured,2,">1 party, no dvr fault",NZ Maori
1,2920032,Driver,Male, 84,Fatal,1,">1 party, dvr prime fault",European
1,2920033,Driver,Male, 52,Not injured,1,">1 party, dvr prime fault",Unknown
1,2920034,Driver,Male, 45,Minor,1,"1 veh, dvr at fault",Asian
1,2920034,Passenger,Female, 16,Serious,1,"1 veh, dvr at fault",Asian
1,2920034,Passenger,Female, 17,Minor,1,"1 veh, dvr at fault",Asian
1,2920034,Passenger,Female, 20,Minor,1,"1 veh, dvr at fault",Asian
1,2920034,Passenger,Female, 33,Minor,1,"1 veh, dvr at fault",Asian
2,2920034,Passenger,Female, 41,Serious,1,"1 veh, dvr at fault",Asian
1,2920034,Passenger,Female, 45,Fatal,1,"1 veh, dvr at fault",Asian
1,2920034,Passenger,Female, 46,Serious,1,"1 veh, dvr at fault",Asian
1,2920034,Passenger,Male, 14,Minor,1,"1 veh, dvr at fault",Asian
1,2920034,Passenger,Male, 15,Minor,1,"1 veh, dvr at fault",Asian
1,2920034,Passenger,Male, 21,Minor,1,"1 veh, dvr at fault",Asian
1,2920034,Passenger,Male, 48,Minor,1,"1 veh, dvr at fault",Asian
1,2920035,Driver,Male, 19,Fatal,1,">1 party, dvr prime fault",European
1,2920035,Driver,Male, 45,Minor,2,">1 party, no dvr fault",European
1,2920037,Driver,Male, 22,Not injured,2,">1 party, no dvr fault",European
1,2920037,Other,Male, 19,Fatal,1,">1 party, dvr prime fault",European
1,2920038,Driver,Male, 40,Not injured,1,">1 party, dvr prime fault",European
1,2920038,Other,Male, 34,Fatal,2,">1 party, no dvr fault",European
1,2920039,Driver,Male, 44,Not injured,2,">1 party, no dvr fault",European
1,2920039,Driver,Male, 50,Fatal,1,">1 party, dvr prime fault",Unknown
1,2920040,Driver,Male, 42,Serious,1,"1 veh, dvr at fault",European
1,2920040,Passenger,Female, 42,Fatal,1,"1 veh, dvr at fault",European
1,2920041,Driver,Female, 85,Serious,2,">1 party, dvr prime fault",European
1,2920041,Driver,Male, 18,Not injured,1,">1 party, no dvr fault",NZ Maori
1,2920041,Passenger,Male, 87,Fatal,2,">1 party, dvr prime fault",European
1,2920042,Driver,Male, 35,Fatal,1,"1 veh, dvr at fault",NZ Maori
1,2920043,Driver,Male, 37,Fatal,1,"1 veh, dvr at fault",European
1,2920044,Driver,Male, 62,Serious,1,"1 veh, dvr at fault",European
1,2920044,Passenger,Female,  3,Fatal,1,"1 veh, dvr at fault",European
1,2920044,Passenger,Female, 60,Fatal,1,"1 veh, dvr at fault",Fijian
1,2920044,Passenger,Female, 67,Fatal,1,"1 veh, dvr at fault",European
1,2920045,Driver,Male, 52,Fatal,1,"1 veh, no dvr fault",European
1,2920046,Driver,Male, 21,Fatal,1,"1 veh, dvr at fault",European
1,2920047,Driver,Male, 54,Fatal,1,"1 veh, dvr at fault",European
1,2920048,Driver,Male, 16,Minor,2,">1 party, dvr prime fault",European
1,2920048,Driver,Male, 44,Fatal,1,">1 party, dvr part fault",NZ Maori
1,2920048,Passenger,Female, 35,Serious,1,">1 party, dvr part fault",European
1,2920049,Driver,Male, 76,Fatal,1,"1 veh, dvr at fault",European
1,2920050,Driver,Male, 31,Fatal,1,"1 veh, dvr at fault",European
1,2920051,Driver,Male, 59,Not injured,2,">1 party, no dvr fault",European
1,2920051,Driver,Male, 71,Fatal,1,">1 party, dvr prime fault",European
1,2920051,Passenger,Female, 70,Serious,1,">1 party, dvr prime fault",European
1,2920052,Driver,Female, 29,Fatal,1,">1 party, dvr prime fault",European
1,2920052,Driver,Male, 51,Not injured,2,">1 party, no dvr fault",European
1,2920053,Driver,Male, 17,Minor,2,">1 party, no dvr fault",European
1,2920053,Driver,Male, 40,Fatal,1,">1 party, dvr prime fault",European
1,2920053,Passenger,Male, 19,Serious,2,">1 party, no dvr fault",European
1,2920054,Driver,Female, 22,Fatal,1,">1 party, dvr prime fault",European
1,2920054,Driver,Male, 64,Serious,2,">1 party, no dvr fault",European
1,2920054,Passenger,Male, 49,Serious,2,">1 party, no dvr fault",European
1,2920055,Driver,Female, 47,Fatal,1,"1 veh, dvr at fault",European
1,2920056,Driver,Male, 23,Fatal,2,">1 party, dvr prime fault",European
1,2920056,Driver,Male, 34,Minor,1,">1 party, no dvr fault",European
1,2920056,Passenger,Male, 35,Minor,1,">1 party, no dvr fault",European
1,2920057,Driver,Male, 18,Serious,1,"1 veh, dvr at fault",European
1,2920057,Passenger,Female, 18,Minor,1,"1 veh, dvr at fault",Unknown
1,2920057,Passenger,Male, 18,Fatal,1,"1 veh, dvr at fault",NZ Maori
1,2920057,Passenger,Male, 19,Minor,1,"1 veh, dvr at fault",NZ Maori
1,2920057,Passenger,Male, 23,Serious,1,"1 veh, dvr at fault",European
1,2920058,Driver,Female, 27,Not injured,1,">1 party, dvr prime fault",European
1,2920058,Driver,Male, 59,Fatal,2,">1 party, dvr part fault",European
1,2920059,Driver,Male, 19,Not injured,2,">1 party, no dvr fault",European
1,2920059,Driver,Male, 38,Fatal,1,">1 party, dvr prime fault",Other
1,2920061,Driver,Male, 39,Fatal,1,"1 veh, dvr at fault",European
1,2920062,Driver,Male, 45,Fatal,1,"1 veh, dvr at fault",European
1,2921003,Driver,Male, 14,Serious,1,">1 party, dvr prime fault",NZ Maori
1,2921003,Driver,Male, 60,Not injured,2,">1 party, no dvr fault",European
1,2921007,Driver,Female, 60,Not injured,1,">1 party, dvr prime fault",European
1,2921007,Driver,Female, 72,Serious,2,">1 party, no dvr fault",European
1,2921007,Passenger,Female, 68,Minor,2,">1 party, no dvr fault",European
1,2921008,Driver,Male, 25,Not injured,2,">1 party, dvr prime fault",European
1,2921008,Other,Male, 12,Serious,1,">1 party, dvr part fault",European
1,2921009,Driver,Male, 17,Serious,1,"1 veh, dvr at fault",European
1,2921016,Driver,Female, 60,Minor,2,">1 party, no dvr fault",European
1,2921016,Driver,Female, 63,Minor,1,">1 party, dvr prime fault",European
1,2921016,Driver,Female, 66,Serious,3,">1 party, no dvr fault",European
1,2921016,Passenger,Female, 11,Minor,2,">1 party, no dvr fault",European
1,2921024,Driver,Male, 20,Serious,1,">1 party, dvr prime fault",European
1,2921024,Driver,Male, 27,Not injured,2,">1 party, no dvr fault",European
1,2921031,Driver,Female, 40,Serious,2,">1 party, no dvr fault",European
1,2921031,Driver,Male, 62,Not injured,1,">1 party, dvr prime fault",European
1,2921042,Driver,Female, 48,Not injured,2,">1 party, dvr part fault",European
1,2921042,Other,Male, 51,Serious,1,">1 party, no dvr fault",European
1,2921058,Driver,Female, 61,Serious,2,">1 party, no dvr fault",European
1,2921058,Driver,Male, 26,Not injured,1,">1 party, dvr prime fault",European
1,2921067,Driver,Female, 23,Serious,1,">1 party, dvr prime fault",European
1,2921067,Driver,Male, 82,Serious,2,">1 party, no dvr fault",European
1,2921070,Driver,Male, 40,Not injured,1,">1 party, dvr prime fault",European
1,2921070,Driver,Male, 46,Serious,2,">1 party, no dvr fault",European
1,2921078,Driver,Male, 46,Not injured,2,">1 party, no dvr fault",European
1,2921078,Driver,Male, 69,Minor,1,">1 party, dvr prime fault",European
1,2921078,Passenger,Female, 38,Serious,1,">1 party, dvr prime fault",European
1,2921078,Passenger,Female, 47,Serious,1,">1 party, dvr prime fault",European
1,2921099,Driver,Male, 17,Serious,1,"1 veh, dvr at fault",European
1,2921099,Passenger,Male, 20,Minor,1,"1 veh, dvr at fault",European
1,2921100,Driver,Male, 38,Serious,1,"1 veh, no dvr fault",Unknown
1,2921100,Passenger,Female, 41,Minor,1,"1 veh, no dvr fault",European
1,2921106,Driver,Male, 23,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,2921106,Driver,Male, 49,Serious,2,">1 party, no dvr fault",European
1,2921106,Passenger,Male, 51,Serious,2,">1 party, no dvr fault",European
1,2921111,Driver,Male, 20,Not injured,1,">1 party, dvr prime fault",European
1,2921111,Driver,Male, 23,Serious,2,">1 party, no dvr fault",European
1,2921116,Driver,Male, 18,Not injured,1,">1 party, no dvr fault",European
1,2921120,Driver,Male, 17,Not injured,2,">1 party, dvr prime fault",European
1,2921120,Driver,Male, 48,Serious,1,">1 party, no dvr fault",European
1,2921126,Driver,Male, 43,Serious,1,">1 party, dvr prime fault",NZ Maori
1,2921137,Driver,Female, 31,Minor,3,">1 party, no dvr fault",European
1,2921137,Driver,Female, 42,Serious,4,">1 party, no dvr fault",European
1,2921137,Driver,Female, 56,Serious,2,">1 party, no dvr fault",European
1,2921137,Driver,Female, 69,Serious,1,">1 party, dvr prime fault",European
1,2921137,Passenger,Female, 16,Serious,4,">1 party, no dvr fault",European
1,2921137,Passenger,Male, 11,Serious,4,">1 party, no dvr fault",European
1,2921137,Passenger,Male, 18,Serious,4,">1 party, no dvr fault",European
1,2921144,Driver,Male, 34,Minor,1,"1 veh, dvr at fault",European
1,2921144,Passenger,Male, 28,Serious,1,"1 veh, dvr at fault",European
1,2921148,Other,Male, 36,Serious,1,"1 veh, dvr at fault",European
1,2921158,Driver,Male, 48,Serious,1,"1 veh, dvr at fault",European
1,2921169,Driver,Male, 56,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2921175,Driver,Female, 35,Not injured,1,">1 party, no dvr fault",European
1,2921175,Other,Male, 10,Serious,2,">1 party, dvr prime fault",European
1,2921190,Driver,Female, 26,Serious,1,"1 veh, dvr at fault",European
1,2921191,Driver,Male, 52,Serious,1,"1 veh, dvr at fault",European
1,2921195,Driver,Male, 60,Minor,2,">1 party, dvr part fault",European
1,2921195,Driver,Male, 69,Serious,1,">1 party, dvr prime fault",Unknown
1,2921195,Passenger,Female, 29,Minor,1,">1 party, dvr prime fault",Asian
1,2921195,Passenger,Female, 57,Minor,2,">1 party, dvr part fault",European
1,2921196,Driver,Female, 40,Not injured,2,">1 party, dvr prime fault",Asian
1,2921196,Other,Female, 39,Serious,1,">1 party, dvr part fault",European
1,2921199,Driver,Female, 83,Minor,1,">1 party, no dvr fault",European
1,2921199,Driver,Male, 30,Not injured,2,">1 party, dvr prime fault",European
1,2921199,Driver,Male, 45,Not injured,3,">1 party, no dvr fault",European
1,2921199,Passenger,Female, 83,Serious,1,">1 party, no dvr fault",European
1,2921209,Driver,Male, 20,Serious,1,"1 veh, dvr at fault",European
1,2921209,Passenger,Female,  6,Minor,1,"1 veh, dvr at fault",European
1,2921210,Driver,Male, 15,Serious,1,"1 veh, dvr at fault",Other
1,2921213,Driver,Male, 70,Not injured,1,">1 party, dvr prime fault",European
1,2921213,Other,Male, 53,Serious,2,">1 party, no dvr fault",European
1,2921221,Driver,Male, 52,Serious,1,"1 veh, dvr at fault",European
1,2921222,Driver,Female, 28,Serious,1,"1 veh, dvr at fault",European
1,2921234,Driver,Female, 42,Serious,1,"1 veh, dvr at fault",European
1,2921245,Driver,Male, 31,Not injured,1,"1 veh, dvr at fault",Asian
1,2921245,Passenger,Female, 30,Serious,1,"1 veh, dvr at fault",Asian
1,2921249,Driver,Female, 16,Minor,1,">1 party, dvr prime fault",European
1,2921249,Driver,Male, 36,Not injured,2,">1 party, no dvr fault",European
1,2921249,Passenger,Female, 16,Minor,1,">1 party, dvr prime fault",European
1,2921249,Passenger,Male, 16,Serious,1,">1 party, dvr prime fault",NZ Maori
1,2921249,Passenger,Male, 16,Minor,1,">1 party, dvr prime fault",NZ Maori
1,2921255,Driver,Female, 84,Not injured,1,">1 party, no dvr fault",European
1,2921255,Other,Male,,Serious,2,">1 party, dvr prime fault",European
1,2921270,Driver,Male, 33,Serious,1,">1 party, no dvr fault",European
1,2921270,Driver,Male, 51,Serious,2,">1 party, dvr prime fault",Unknown
1,2921274,Driver,Male, 61,Serious,1,">1 party, dvr prime fault",European
1,2921274,Driver,Male, 62,Serious,2,">1 party, no dvr fault",European
1,2921274,Passenger,Female, 46,Serious,2,">1 party, no dvr fault",European
1,2921274,Passenger,Male, 15,Serious,2,">1 party, no dvr fault",European
1,2921283,Driver,Male, 39,Serious,1,"1 veh, dvr at fault",Asian
1,2921284,Driver,Male, 21,Serious,1,"1 veh, dvr at fault",European
1,2921286,Driver,Male, 27,Minor,3,">1 party, no dvr fault",European
1,2921286,Driver,Male, 32,Minor,1,">1 party, dvr prime fault",European
1,2921286,Driver,Male, 37,Serious,2,">1 party, no dvr fault",European
1,2921286,Passenger,Female, 20,Minor,3,">1 party, no dvr fault",European
1,2921286,Passenger,Male,  1,Minor,3,">1 party, no dvr fault",European
1,2921288,Driver,Male, 28,Minor,1,"1 veh, dvr at fault",Other
1,2921288,Passenger,Male,,Serious,1,"1 veh, dvr at fault",Unknown
1,2921294,Driver,Male, 18,Serious,1,"1 veh, dvr at fault",European
1,2921297,Driver,Female, 62,Not injured,2,">1 party, no dvr fault",European
1,2921297,Driver,Male, 19,Serious,1,">1 party, dvr prime fault",Unknown
