"COUNT","Worst Inj. FSMN","State Highway","Crash Day","Crash Month","Crash Year","Crash Hour","Police District","Police Area","Police Station","Crash ID"
1,Serious,Yes,05,04,2012,23,Waikato,"Waikato - Waikato East","Waikato - Waikato East - WAIHI",201201395
1,Serious,Yes,05,05,2008,04,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - TAURANGA",2803332
1,Serious,Yes,05,05,2008,19,Canterbury,"Canterbury - Mid-South Canterbury","Canterbury - Mid-South Canterbury - METHVEN",2823803
1,Serious,Yes,05,05,2009,06,Southern,"Southern - Dunedin","Southern - Dunedin - MOSGIEL",2921854
1,Serious,Yes,05,05,2009,17,Waikato,"Waikato - Waikato West","Waikato - Waikato West - PIOPIO",2902788
1,Serious,Yes,05,05,2010,14,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - TE PUKE",201003410
1,Serious,Yes,05,05,2010,19,Waikato,"Waikato - Waikato West","Waikato - Waikato West - BENNEYDALE",201002393
1,Serious,Yes,05,05,2011,12,Northland,"Northland - Far North","Northland - Far North - HOUHORA",201103489
1,Serious,Yes,05,05,2011,17,Tasman,"Tasman - Nelson Bays","Tasman - Nelson Bays - RICHMOND",201111953
1,Serious,Yes,05,05,2012,07,Waikato,"Waikato - Waikato West","Waikato - Waikato West - PIOPIO",201202279
1,Serious,Yes,05,05,2012,12,Southern,"Southern - Otago Rural","Southern - Otago Rural - CROMWELL",201221726
1,Serious,Yes,05,05,2012,14,Bay Of Plenty,"Bay Of Plenty - Rotorua","Bay Of Plenty - Rotorua - ROTORUA",201201969
1,Serious,Yes,05,06,2008,04,Waikato,"Waikato - Waikato West","Waikato - Waikato West - HUNTLY",2803538
1,Serious,Yes,05,06,2008,07,Wellington,"Wellington - Hutt Valley","Wellington - Hutt Valley - NAENAE",2812233
1,Serious,Yes,05,06,2008,08,Tasman,"Tasman - Marlborough","Tasman - Marlborough - HAVELOCK",2813060
1,Serious,Yes,05,06,2009,06,Central,"Central - Whanganui","Central - Whanganui - NATIONAL PARK",2912286
1,Serious,Yes,05,06,2009,15,Waikato,"Waikato - Waikato East","Waikato - Waikato East - MATAMATA",2903659
1,Serious,Yes,05,06,2010,07,Canterbury,"Canterbury - Chch Central","Canterbury - Chch Central - CHRISTCHURCH",201022125
1,Serious,Yes,05,06,2010,12,Northland,"Northland - Whangarei","Northland - Whangarei - DARGAVILLE",201003673
1,Serious,Yes,05,06,2010,14,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - TOKOROA",201003397
1,Serious,Yes,05,06,2010,17,Central,"Central - Taranaki","Central - Taranaki - STRATFORD",201012471
1,Serious,Yes,05,06,2010,20,Tasman,"Tasman - West Coast","Tasman - West Coast - HAAST",201021996
1,Serious,Yes,05,07,2008,02,Central,"Central - Manawatu","Central - Manawatu - PALMERSTON NORTH",2812584
1,Serious,Yes,05,07,2008,14,Waikato,"Waikato - Waikato West","Waikato - Waikato West - NGARUAWAHIA",2803994
1,Serious,Yes,05,07,2008,16,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - TARADALE",2812836
1,Serious,Yes,05,07,2010,06,Tasman,"Tasman - West Coast","Tasman - West Coast - ROSS",201022259
1,Serious,Yes,05,07,2010,08,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - HORNBY",201022621
1,Serious,Yes,05,07,2011,03,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - BAY VIEW",201112248
1,Serious,Yes,05,07,2012,08,Southern,"Southern - Southland","Southern - Southland - LUMSDEN",201222194
1,Serious,Yes,05,08,2008,07,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - HANMER SPRINGS",2822650
1,Serious,Yes,05,08,2009,17,Southern,"Southern - Otago Rural","Southern - Otago Rural - CROMWELL",2923694
1,Serious,Yes,05,08,2010,16,Counties/Manukau,"Counties/Manukau - Manukau South","Counties/Manukau - Manukau South - PUKEKOHE",201004258
1,Serious,Yes,05,08,2010,16,Waitemata,"Waitemata - Rodney","Waitemata - Rodney - WELLSFORD",201004208
1,Serious,Yes,05,08,2010,18,Central,"Central - Manawatu","Central - Manawatu - ROSSMONT",201013051
1,Serious,Yes,05,08,2011,14,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - PUTARURU",201103668
1,Serious,Yes,05,08,2011,14,Waikato,"Waikato - Waikato West","Waikato - Waikato West - OTOROHANGA",201103624
1,Serious,Yes,05,08,2011,21,Tasman,"Tasman - Marlborough","Tasman - Marlborough - HAVELOCK",201112705
1,Serious,Yes,05,08,2011,23,Central,"Central - Taranaki","Central - Taranaki - BELL BLOCK",201112442
1,Serious,Yes,05,08,2012,16,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - CHRISTCHURCH SOUTH",201222458
1,Serious,Yes,05,08,2012,No hours,Waikato,"Waikato - Waikato East","Waikato - Waikato East - TE AROHA",201204481
1,Serious,Yes,05,09,2008,08,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - BAY VIEW",2812987
1,Serious,Yes,05,09,2008,16,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - TURANGI",2805116
1,Serious,Yes,05,09,2009,04,Waitemata,"Waitemata - Rodney","Waitemata - Rodney - KUMEU",2905319
1,Serious,Yes,05,09,2010,21,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - ROLLESTON",201022659
1,Serious,Yes,05,09,2012,09,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - TAURANGA SOUTH",201203937
1,Serious,Yes,05,09,2012,18,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - BAY VIEW",201212612
1,Serious,Yes,05,10,2008,04,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - CLIVE",2813663
1,Serious,Yes,05,10,2008,13,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - TURANGI",2805232
1,Serious,Yes,05,10,2009,04,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - PUTARURU",2905037
1,Serious,Yes,05,10,2011,05,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - HASTINGS",201112837
1,Serious,Yes,05,10,2011,14,Southern,"Southern - Dunedin","Southern - Dunedin - OAMARU",201122585
1,Serious,Yes,05,10,2011,16,Canterbury,"Canterbury - Mid-South Canterbury","Canterbury - Mid-South Canterbury - TEMUKA",201122725
1,Serious,Yes,05,10,2012,18,Waikato,"Waikato - Hamilton City","Waikato - Hamilton City - HAMILTON EAST",201205744
1,Serious,Yes,05,11,2008,07,Central,"Central - Whanganui","Central - Whanganui - WHANGANUI",2813633
1,Serious,Yes,05,11,2009,02,Southern,"Southern - Dunedin","Southern - Dunedin - MILTON",2923275
1,Serious,Yes,05,11,2010,01,Southern,"Southern - Dunedin","Southern - Dunedin - OAMARU",201023023
1,Serious,Yes,05,11,2010,15,Canterbury,"Canterbury - Chch Central","Canterbury - Chch Central - CHRISTCHURCH",201022981
1,Serious,Yes,05,11,2011,11,Wellington,"Wellington - Hutt Valley","Wellington - Hutt Valley - PETONE",201113041
1,Serious,Yes,05,11,2011,14,Tasman,"Tasman - West Coast","Tasman - West Coast - HAAST",201122873
1,Serious,Yes,05,11,2011,16,Southern,"Southern - Dunedin","Southern - Dunedin - KUROW",201122723
1,Serious,Yes,05,12,2008,00,Waikato,"Waikato - Waikato West","Waikato - Waikato West - TE AWAMUTU",2805268
1,Serious,Yes,05,12,2008,12,Central,"Central - Manawatu","Central - Manawatu - EKETAHUNA",2813570
1,Serious,Yes,05,12,2008,15,Tasman,"Tasman - Nelson Bays","Tasman - Nelson Bays - WAKEFIELD",2813967
1,Serious,Yes,05,12,2009,10,Central,"Central - Taranaki","Central - Taranaki - OKATO",2913513
1,Serious,Yes,05,12,2009,17,Canterbury,"Canterbury - Mid-South Canterbury","Canterbury - Mid-South Canterbury - ASHBURTON",2923607
1,Serious,Yes,05,12,2010,07,Northland,"Northland - Whangarei","Northland - Whangarei - KAMO",201006008
1,Serious,Yes,05,12,2010,13,Central,"Central - Whanganui","Central - Whanganui - HUNTERVILLE",201013713
1,Serious,Yes,05,12,2011,02,Central,"Central - Manawatu","Central - Manawatu - LEVIN",201113117
1,Serious,Yes,05,12,2011,12,Waikato,"Waikato - Waikato East","Waikato - Waikato East - MORRINSVILLE",201104767
1,Serious,Yes,05,12,2011,15,Southern,"Southern - Southland","Southern - Southland - RIVERTON",201123036
1,Serious,Yes,05,12,2011,16,Tasman,"Tasman - Nelson Bays","Tasman - Nelson Bays - MURCHISON",201113098
1,Serious,Yes,05,12,2011,18,Northland,"Northland - Far North","Northland - Far North - KAEO",201105479
1,Serious,Yes,05,12,2012,09,Eastern,"Eastern - Tairawhiti","Eastern - Tairawhiti - WAIROA",201212998
1,Serious,Yes,05,12,2012,16,Central,"Central - Manawatu","Central - Manawatu - FOXTON",201213025
1,Serious,Yes,05,12,2012,18,Counties/Manukau,"Counties/Manukau - Manukau South","Counties/Manukau - Manukau South - PUKEKOHE",201205590
