"meshblockID" "REGC06" "CON06" "MCON06" "AU06" "UA06" "GED02" "MED02" "TA06V2" "WARD06V2" "CB06V2" "TASUB06V2" "urbanRuralGrade" "mainUrbanArea" "code" "urbanRural" "area" "roadLength" "MB01" "AU06D" "UA06D" "TA06" "TA06D" "RC06" "RC06D" "DHB" "DHBD" "population" "X0.4.Years" "X10.14.Years" "X15.19.Years" "X20.24.Years" "X25.29.Years" "X30.34.Years" "X35.39.Years" "X40.44.Years" "X45.49.Years" "X50.54.Years" "X55.59.Years" "X5.9.Years" "X60.64.Years" "X65.Years.and.Over" "Asian.Ethnic.Groups" "European.Ethnic.Groups" "Female" "Male" "Maori.Ethnic.Group" "Median.Age" "MELAA.Ethnic.Groups" "Other.Ethnic.Groups" "Pacific.Peoples..Ethnic.Groups" "Total" "Total.People"
1179605 "04" "0402" "0401" "537900" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.183251471654569 0.925680275443872 NA NA NA NA NA NA NA NA NA 327 36 36 24 18 15 27 24 24 21 12 15 36 9 30 3 222 168 159 66 29 0 18 21 654 312
1179505 "04" "0402" "0401" "537900" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.171217397040451 1.34798470574759 NA NA NA NA NA NA NA NA NA 231 18 21 15 18 15 9 21 18 12 9 15 18 12 24 6 168 123 105 30 35 0 33 6 462 219
1206904 "04" "0401" "0401" "536202" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.334162835683429 NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1177600 "04" "0402" "0401" "537601" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0391113642857451 0.435123424393451 NA NA NA NA NA NA NA NA NA 108 6 6 9 6 6 9 6 6 6 6 3 9 6 30 6 78 72 36 9 40 3 12 0 216 105
1177300 "04" "0402" "0401" "537601" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.285324678724735 1.93079908958753 NA NA NA NA NA NA NA NA NA 24 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12 9 NA NA NA NA NA 48 18
1206002 "04" "0402" "0401" "538303" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.070922821883159 0.505864500243085 NA NA NA NA NA NA NA NA NA 180 18 9 15 6 9 21 18 12 12 9 15 27 3 12 9 141 96 81 27 32 0 15 0 360 168
1411500 "06" "0602" "0699" "545912" "502" "029" "1" "030" "03002" "03001" "03099" "Highly rural/remote area" "" "G" "rural" 203.796843746114 NA 1411500 "Puketitiri" "Rural (Incl.some Off Shore Islands)" 30 "Hastings District" 6 "Hawke's Bay Region" 10 "Hawke's Bay" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1289109 "08" "0803" "0899" "559210" "502" "044" "4" "038" "03801" "03802" "03899" "Highly rural/remote area" "" "G" "rural" 252.236610548878 NA 1289109 "Moawhango" "Rural (Incl.some Off Shore Islands)" 38 "Rangitikei District" 8 "Manawatu-Wanganui Region" 11 "Whanganui" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1206918 "04" "0401" "0401" "536202" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0767764340512649 0.597285962229398 NA NA NA NA NA NA NA NA NA 66 6 12 0 3 3 6 9 3 3 3 3 6 6 6 0 57 33 36 15 35 0 9 0 138 69
1178201 "04" "0402" "0401" "537900" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0344180320030667 0.340798174402656 NA NA NA NA NA NA NA NA NA 42 3 3 3 0 3 0 3 6 3 3 6 6 3 0 3 33 24 21 3 44 0 6 0 87 42
1206913 "04" "0401" "0401" "536202" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0754710055429739 0.549195036575265 NA NA NA NA NA NA NA NA NA 135 18 9 6 9 3 9 24 12 12 9 6 12 6 9 12 84 72 66 12 36 3 30 12 273 132
1180307 "04" "0402" "0401" "538303" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.065655594576778 0.248466449479256 NA NA NA NA NA NA NA NA NA 81 9 6 6 6 3 3 3 6 9 6 3 9 3 15 0 54 45 36 18 36 0 3 0 162 69
1204818 "04" "0401" "0401" "536202" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0267616362846738 0.124597139066842 NA NA NA NA NA NA NA NA NA 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9 12 NA NA NA NA NA 45 21
1178003 "04" "0402" "0401" "537800" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.297087193070965 0.353531962808573 NA NA NA NA NA NA NA NA NA 243 15 21 24 21 15 15 12 18 15 24 9 21 9 24 3 141 126 117 72 32 0 42 9 486 234
1180403 "04" "0402" "0401" "538303" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0764450199216329 0.923864865035758 NA NA NA NA NA NA NA NA NA 153 9 12 18 9 9 12 15 9 15 9 3 15 6 9 0 87 69 87 57 29 0 12 3 306 132
1175300 "04" "0402" "0401" "537601" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0769445304304106 0.472942926815021 NA NA NA NA NA NA NA NA NA 228 15 12 12 9 6 9 9 12 9 6 12 15 21 75 12 171 129 99 18 51 0 27 0 456 222
1206912 "04" "0401" "0401" "536202" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0352731108290299 0.38764432426003 NA NA NA NA NA NA NA NA NA 108 12 6 3 6 3 9 21 12 0 3 3 12 6 12 0 78 51 60 9 35 0 18 0 210 102
1180405 "04" "0402" "0401" "538303" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.133596123521545 0.498992010359453 NA NA NA NA NA NA NA NA NA 42 0 3 0 0 0 0 0 3 3 3 6 3 9 12 3 24 21 21 3 60 0 9 0 81 36
1179901 "04" "0402" "0401" "538301" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0581607031952894 0.41430973140296 NA NA NA NA NA NA NA NA NA 117 12 3 9 9 9 6 9 3 9 3 9 6 6 21 6 90 60 57 15 40 0 18 0 228 117
1173300 "04" "0402" "0401" "537700" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.025495818038162 0.242151506092993 NA NA NA NA NA NA NA NA NA 111 12 12 12 6 6 9 6 9 6 3 3 15 3 12 9 45 54 54 63 26 0 12 6 225 108
1176300 "04" "0402" "0401" "537601" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.136199673712851 0.237817363513294 NA NA NA NA NA NA NA NA NA 153 12 18 9 12 3 6 9 9 6 3 6 9 3 51 3 96 81 72 27 38 0 18 18 309 141
1127400 "03" "0309" "0399" "535232" "502" "051" "4" "019" "01902" "01999" "01999" "Rural area with low urban influence" "" "F" "rural" 10.4154329957861 11.1494241702096 1127400 "Tapapa" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 102 6 6 6 12 3 6 12 6 6 12 3 6 6 12 0 81 48 54 3 38 0 15 3 204 96
1204819 "04" "0401" "0401" "536202" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0339858613708731 0.497767928590225 NA NA NA NA NA NA NA NA NA 78 3 3 3 3 9 6 6 6 9 6 6 6 3 6 0 60 39 39 15 39 3 12 3 156 75
1312700 "04" "0404" "0403" "542422" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.0458776407841523 0.47445955313072 1312700 "Whakatane West" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 132 15 12 3 0 6 18 12 6 9 6 3 18 3 12 15 87 60 72 18 33 0 6 0 261 123
1305908 "04" "0404" "0403" "542440" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.0473251726129351 0.33217117173619 1305906 "Allandale-Mokorua" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 60 6 6 3 3 0 0 9 6 6 6 6 0 3 9 0 42 30 27 6 44 0 12 0 120 54
1334600 "04" "0404" "0403" "542903" "502" "012" "7" "027" "02702" "02799" "02799" "Rural area with low urban influence" "" "F" "rural" 26.6742935923984 3.58077195441219 1334600 "Cape Runaway" "Rural (Incl.some Off Shore Islands)" 27 "Opotiki District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 75 3 6 9 3 3 3 6 0 9 3 3 6 3 15 0 15 36 36 63 38 0 3 0 150 72
1308000 "04" "0404" "0403" "542440" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.045243659932557 0.619089334236661 1308000 "Allandale-Mokorua" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 48 3 3 6 6 3 0 6 3 3 0 0 6 3 3 3 27 30 21 18 24 0 9 0 96 48
1312900 "04" "0404" "0403" "542422" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.0474390319984739 0.569793772870892 1312900 "Whakatane West" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 132 6 12 9 3 3 12 12 12 12 9 6 18 6 9 3 84 60 69 36 35 3 24 0 258 132
1303103 "04" "0404" "0403" "542550" "502" "048" "7" "025" "02504" "02503" "02503" "Highly rural/remote area" "" "G" "rural" 6.06759426209737 NA 1303103 "Matahina-Minginui" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1277401 "03" "0310" "0399" "541332" "502" "051" "7" "021" "02102" "02199" "02199" "Rural area with low urban influence" "" "F" "rural" 63.2771353081704 110.934149044041 1277401 "Oruanui" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 63 6 6 9 3 0 9 3 6 0 0 9 9 6 3 3 21 33 30 45 30 0 0 0 126 57
1261500 "03" "0310" "0399" "538841" "502" "048" "7" "024" "02404" "02499" "02499" "Rural area with low urban influence" "" "F" "rural" 41.1165779752396 27.6882470662933 1261500 "Golden Springs" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 3 "Waikato Region" 6 "Lakes" 180 15 12 21 12 15 18 15 9 18 9 3 18 3 9 0 123 81 99 24 29 0 36 3 354 168
1331600 "04" "0404" "0403" "542550" "502" "048" "7" "025" "02504" "02503" "02501" "Rural area with low urban influence" "" "F" "rural" 16.6049474624433 8.75048224881911 1331600 "Matahina-Minginui" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 63 0 3 3 3 0 3 3 6 6 12 6 6 0 12 0 33 27 36 27 46 0 9 0 129 63
1277201 "03" "0310" "0399" "541332" "502" "051" "7" "021" "02102" "02199" "02199" "Highly rural/remote area" "" "G" "rural" 56.9582781632638 109.668370900076 1277201 "Oruanui" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 3 NA NA NA NA NA 18 6
1293800 "03" "0310" "0399" "541320" "502" "051" "4" "021" "02101" "02199" "02199" "Rural area with low urban influence" "" "F" "rural" 8.57998363337863 7.82728895159665 1293800 "Marotiri" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 42 3 3 0 0 0 3 3 3 3 0 6 6 0 6 0 15 18 24 33 32 0 3 0 81 42
1336000 "04" "0404" "0403" "542904" "502" "012" "7" "027" "02702" "02799" "02799" "Highly rural/remote area" "" "G" "rural" 77.4792421051067 NA 1336000 "Oponae" "Rural (Incl.some Off Shore Islands)" 27 "Opotiki District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1280503 "04" "0404" "0403" "542550" "502" "048" "7" "025" "02504" "02503" "02501" "Highly rural/remote area" "" "G" "rural" 187.550489438013 202.150031049073 1280503 "Matahina-Minginui" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1260800 "03" "0310" "0399" "538841" "502" "048" "7" "024" "02404" "02499" "02499" "Rural area with low urban influence" "" "F" "rural" 10.4538883056844 9.75632832176483 1260800 "Golden Springs" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 3 "Waikato Region" 6 "Lakes" 60 3 6 6 9 6 3 6 0 6 6 0 3 0 0 0 45 30 30 3 26 0 12 0 114 57
1293502 "03" "0310" "0399" "541320" "502" "051" "4" "021" "02101" "02199" "02199" "Rural area with low urban influence" "" "F" "rural" 38.2475820504123 16.6340931849566 1293502 "Marotiri" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 75 0 6 6 6 3 3 6 9 9 3 6 9 0 0 0 57 30 45 6 34 0 12 0 150 75
1292900 "03" "0310" "0399" "541320" "502" "051" "4" "021" "02101" "02199" "02199" "Rural area with low urban influence" "" "F" "rural" 25.5454683826925 16.7119105212042 1292900 "Marotiri" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 156 12 15 15 12 12 9 12 12 15 9 6 18 3 6 0 105 72 84 48 29 0 18 3 312 150
1280501 "03" "0310" "0399" "538841" "502" "048" "7" "024" "02404" "02499" "02499" "Rural area with low urban influence" "" "F" "rural" 52.9247143170268 62.8405735205114 1280501 "Golden Springs" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 3 "Waikato Region" 6 "Lakes" 27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 24 12 12 3 NA 0 0 0 54 27
1260700 "03" "0310" "0399" "538842" "501" "048" "7" "024" "02404" "02499" "02499" "Rural area with low urban influence" "" "F" "rural" 8.35085670746362 10.9974307064106 1260700 "Reporoa" "Rural Centre" 24 "Rotorua District" 3 "Waikato Region" 6 "Lakes" 69 3 9 6 3 3 3 3 12 3 3 3 3 3 3 6 39 30 36 18 35 0 9 3 135 66
1259600 "04" "0403" "0402" "538831" "501" "048" "7" "024" "02403" "02499" "02499" "Rural area with moderate urban influence" "" "E" "rural" 2.06799536025104 3.44528412960517 1259600 "Kaingaroa Forest" "Rural Centre" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 12 NA NA NA NA NA 36 18
1172500 "04" "0402" "0401" "537500" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0647261657950441 0.3783281966853 NA NA NA NA NA NA NA NA NA 117 3 12 15 3 12 15 6 15 0 3 9 6 3 12 3 63 54 63 39 32 3 6 3 234 102
1206807 "04" "0401" "0401" "536642" "502" "004" "7" "022" "02204" "02299" "02299" "Rural area with moderate urban influence" "" "E" "rural" 3.90618094717636 4.36579463253462 1206807 "Upper Papamoa" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 42 3 3 3 0 3 3 6 0 6 3 6 3 3 0 0 39 15 24 3 36 0 3 0 81 39
1172400 "04" "0402" "0401" "537500" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0421797672415932 0.532916195683381 NA NA NA NA NA NA NA NA NA 105 9 9 9 9 3 6 6 9 3 6 3 9 3 12 0 72 54 48 27 28 0 6 0 210 102
1174000 "04" "0402" "0401" "537700" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0562254049505641 0.760943622715949 NA NA NA NA NA NA NA NA NA 297 36 42 27 21 18 18 24 15 18 12 6 51 3 6 15 75 150 150 186 17 3 15 30 594 273
1126900 "03" "0309" "0399" "535250" "502" "051" "4" "019" "01901" "01901" "01999" "Highly rural/remote area" "" "G" "rural" 5.25688591190561 3.75720693856037 1126900 "Arapuni" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 24 12 15 0 NA 0 3 0 54 27
1123500 "03" "0307" "0399" "535241" "502" "041" "2" "017" "01703" "01701" "01799" "Rural area with moderate urban influence" "" "E" "rural" 11.6806462941307 11.5937516947512 1123500 "Karapiro" "Rural (Incl.some Off Shore Islands)" 17 "Waipa District" 3 "Waikato Region" 5 "Waikato" 117 12 15 9 6 9 12 6 9 6 12 3 9 6 6 0 93 54 63 3 28 0 18 3 234 114
1299700 "04" "0404" "0403" "542530" "502" "004" "7" "025" "02501" "02501" "02599" "Rural area with moderate urban influence" "" "E" "rural" 14.1790476066277 10.0476056886875 1299700 "Otakiri" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 138 9 9 6 3 3 6 6 18 9 3 18 12 15 24 0 102 63 72 30 44 0 18 3 270 135
1325800 "04" "0404" "0403" "542530" "502" "004" "7" "025" "02501" "02501" "02599" "Rural area with low urban influence" "" "F" "rural" 36.9736192399795 22.5756745463127 1325800 "Otakiri" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 219 27 15 15 12 12 15 18 18 18 15 15 15 15 12 6 174 111 108 42 34 3 21 0 441 207
1127601 "03" "0309" "0399" "535232" "502" "051" "4" "019" "01901" "01901" "01999" "Rural area with low urban influence" "" "F" "rural" 55.4095052894841 24.6962652308618 1127601 "Tapapa" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 174 24 6 9 6 21 12 12 3 12 9 6 21 9 18 0 111 87 87 30 30 0 36 3 348 171
1125301 "03" "0309" "0399" "535250" "502" "051" "4" "019" "01901" "01901" "01999" "Rural area with low urban influence" "" "F" "rural" 39.8224645715518 21.0522281489898 1125301 "Arapuni" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 171 18 12 12 9 18 18 21 15 6 6 9 18 6 3 0 129 87 87 18 29 9 15 0 342 156
1299800 "04" "0404" "0403" "542530" "502" "004" "7" "025" "02501" "02501" "02599" "Rural area with moderate urban influence" "" "E" "rural" 1.65281308370148 2.76711064100852 1299800 "Otakiri" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 57 3 9 3 3 3 3 0 3 6 6 3 3 6 9 0 39 30 24 12 45 0 12 3 114 54
1289700 "03" "0310" "0399" "540900" "236" "051" "4" "021" "02101" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0436684900735815 0.650035470526109 1289700 "Mangakino" "Mangakino" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 111 24 12 9 6 9 9 6 6 6 3 3 9 6 9 9 45 63 48 75 22 0 3 0 222 111
1290300 "03" "0310" "0399" "540900" "236" "051" "4" "021" "02101" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0235171186435862 0.387879145643551 1290300 "Mangakino" "Mangakino" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 33 3 0 6 3 3 3 3 3 3 0 3 0 3 3 0 15 21 15 24 38 0 0 6 66 33
1289400 "03" "0310" "0399" "540900" "236" "051" "4" "021" "02101" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0421414520547478 0.198843834491518 1289400 "Mangakino" "Mangakino" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 60 6 6 3 0 0 6 6 3 3 3 3 6 3 6 6 33 27 30 36 33 0 0 0 114 57
1289600 "03" "0310" "0399" "540900" "236" "051" "4" "021" "02101" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0309883993396126 0.659407224263168 1289600 "Mangakino" "Mangakino" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 51 3 6 3 3 0 0 0 3 6 3 3 9 0 9 0 24 30 24 36 33 0 3 0 102 54
1289500 "03" "0310" "0399" "540900" "236" "051" "4" "021" "02101" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0365982250217853 0.426830321822775 1289500 "Mangakino" "Mangakino" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 66 6 6 9 9 6 0 3 9 6 3 3 3 6 6 6 18 33 36 51 28 0 3 0 132 66
1290100 "03" "0310" "0399" "540900" "236" "051" "4" "021" "02101" "02199" "02199" "Independent Urban Area" "" "B" "urban" 1.14286331363387 0.423549730347832 1290100 "Mangakino" "Mangakino" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 9 NA NA NA NA NA 33 12
1290200 "03" "0310" "0399" "540900" "236" "051" "4" "021" "02101" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0452178619793116 0.219974985592778 1290200 "Mangakino" "Mangakino" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 75 9 3 6 6 3 6 0 6 6 3 3 12 0 9 0 21 36 39 39 27 0 9 0 150 66
1260402 "03" "0310" "0399" "538841" "502" "048" "7" "024" "02404" "02499" "02499" "Rural area with low urban influence" "" "F" "rural" 19.32786982934 5.00251516289558 1260402 "Golden Springs" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 3 "Waikato Region" 6 "Lakes" 48 3 3 3 6 3 6 6 0 0 3 3 3 0 0 0 42 18 30 12 26 0 3 3 96 48
1205071 "04" "0402" "0401" "536517" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0253260558479292 0.470865120338015 NA NA NA NA NA NA NA NA NA 66 3 3 3 3 3 3 6 3 3 3 3 3 3 33 0 60 36 30 6 63 0 9 0 135 69
1170500 "04" "0402" "0401" "538101" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0377605145610469 0.39064783988555 NA NA NA NA NA NA NA NA NA 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 3
1161507 "04" "0402" "0401" "537302" "009" "052" "7" "023" "02302" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0760300785603348 0.384390952685988 NA NA NA NA NA NA NA NA NA 126 3 15 12 6 6 12 12 6 12 15 6 6 6 9 3 96 66 60 12 36 0 24 0 255 123
1168600 "04" "0402" "0401" "538102" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0540369268118758 0.0670385914180885 NA NA NA NA NA NA NA NA NA 93 3 3 6 3 3 9 3 6 12 6 6 9 3 24 6 72 45 48 15 46 0 6 0 186 90
1168200 "04" "0402" "0401" "538102" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.125072451196737 1.24227108233322 NA NA NA NA NA NA NA NA NA 204 9 21 18 3 9 3 15 21 21 21 12 15 12 33 9 168 123 84 12 43 0 27 3 408 204
1206812 "04" "0402" "0401" "536201" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0573271565692783 0.587120619479388 NA NA NA NA NA NA NA NA NA 168 12 15 21 15 12 9 15 21 9 6 3 15 3 12 3 117 78 90 57 26 3 12 6 336 165
1205072 "04" "0402" "0401" "536517" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.352425785700378 1.02406990113877 NA NA NA NA NA NA NA NA NA 129 15 6 6 0 3 12 12 15 6 9 6 18 15 15 0 108 66 63 12 40 0 12 3 258 129
1116702 "03" "0309" "0399" "535250" "502" "051" "4" "019" "01901" "01901" "01999" "Rural area with low urban influence" "" "F" "rural" 6.06147344743197 5.14034864278892 1116702 "Arapuni" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 48 6 0 6 3 3 6 3 3 3 6 0 3 3 0 0 45 27 21 9 33 0 0 0 96 45
1213500 "04" "0403" "0401" "536654" "502" "004" "7" "022" "02205" "02299" "02299" "Rural area with moderate urban influence" "" "E" "rural" 6.0664508304646 13.8858298242364 1213500 "Pongakawa" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 6 NA NA NA NA NA 12 6
1115000 "03" "0309" "0399" "535232" "502" "051" "4" "019" "01901" "01901" "01999" "Highly rural/remote area" "" "G" "rural" 32.1601019775874 6.97965888734828 1115000 "Tapapa" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 30 3 3 3 0 0 3 6 0 6 3 3 0 0 0 0 24 18 12 3 38 0 3 0 60 27
1145300 "03" "0309" "0399" "535370" "102" "051" "4" "019" "01903" "01999" "01999" "Independent Urban Area" "" "B" "urban" 0.0249632495963206 0.176546003293594 1145300 "Strathmore" "Tokoroa" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 60 3 6 0 0 6 6 6 3 0 3 6 6 3 9 0 36 30 30 15 32 0 0 21 117 57
