id,urbanity
201135743,NA
201135744,NA
201135745,NA
201135746,NA
201135747,NA
201135748,NA
201135749,NA
201135750,NA
201135751,NA
201135752,NA
201135753,NA
201135754,NA
201135755,NA
201135756,NA
201135757,NA
201135758,NA
201135759,NA
201135760,NA
201135761,NA
201135762,NA
201135763,NA
201135764,NA
201135765,NA
201135766,NA
201135767,NA
201135768,NA
201135769,NA
201135770,NA
201135771,NA
201135772,NA
201135773,NA
201135774,NA
201135775,NA
201135776,NA
201135777,NA
201135780,NA
201135785,NA
201135786,NA
201135787,NA
201135788,NA
201135799,NA
201135918,NA
201135928,NA
201135929,NA
201135930,NA
201135931,NA
201135943,NA
201136300,NA
201136301,NA
201136307,NA
201136308,NA
201136312,NA
201136313,NA
201136321,NA
201136322,NA
201136323,NA
201136324,NA
201136325,NA
201136326,NA
201136327,NA
201136328,NA
201136329,NA
201136330,NA
201136331,NA
201136332,NA
201136333,NA
201136334,NA
201136335,NA
201136336,NA
201136337,NA
201136338,NA
201136339,NA
201136340,NA
201136342,NA
201136343,NA
201136344,NA
201136349,NA
201136350,NA
201136361,NA
201136362,NA
201136363,NA
201136364,NA
201136382,NA
201136383,NA
201136384,NA
201136385,NA
201136386,NA
201136387,NA
201136388,NA
201136389,NA
201136390,NA
201136391,NA
201136392,NA
201136393,NA
201136394,NA
201136395,NA
201136396,NA
201136397,NA
201136398,NA
201136399,NA
201136402,NA
201136403,NA
201136404,NA
201136405,NA
201136406,NA
201136407,NA
201136408,NA
201136409,NA
201136410,NA
201136411,NA
201136412,NA
201136413,NA
201136414,NA
201136415,NA
201136452,NA
201136456,NA
201136457,NA
201136458,NA
201136459,NA
201136460,NA
201136461,NA
201136462,NA
201136463,NA
201136464,NA
201136465,NA
201136466,NA
201136467,NA
201136468,NA
201136469,NA
201136470,NA
201136479,NA
201136480,NA
201136481,NA
201136482,NA
201136483,NA
201136484,NA
201136485,NA
201136486,NA
201136487,NA
201136488,NA
201136509,NA
201136512,NA
201136513,NA
201136514,NA
201136515,NA
201136516,NA
201136517,NA
201136518,NA
201136519,NA
201136520,NA
201136521,NA
201136522,NA
201136523,NA
201136547,NA
201136551,NA
201136552,NA
201136553,NA
201136554,NA
201136571,NA
201136572,NA
201136573,NA
201136574,NA
201136580,NA
201136581,NA
201136582,NA
201136583,NA
201136584,NA
201136585,NA
201136586,NA
201136587,NA
201136588,NA
201136589,NA
201136590,NA
201136591,NA
201136592,NA
201136593,NA
201136594,NA
201136595,NA
201136596,NA
201136597,NA
201136598,NA
201136599,NA
201136600,NA
201136601,NA
201136602,NA
201136603,NA
201136604,NA
201136605,NA
201136606,NA
201136607,NA
201136608,NA
201136620,NA
201136621,NA
201136622,NA
201136623,NA
201136624,NA
201136625,NA
201136626,NA
201136627,NA
201136628,NA
201136629,NA
201136630,NA
201136631,NA
201136632,NA
201136633,NA
201136634,NA
201136635,NA
201136636,NA
201136639,NA
201136640,NA
201136641,NA
201136644,NA
201136646,NA
201136647,NA
201136651,NA
201136657,NA
201136667,NA
201136668,NA
201136669,NA
201136670,NA
201136671,NA
201136672,NA
201136673,NA
201136674,NA
201136678,NA
201136679,NA
201136680,NA
201136681,NA
201136682,NA
201136683,NA
201136684,NA
201136685,NA
201136686,NA
201136687,NA
201136688,NA
201136689,NA
201136690,NA
201136691,NA
201136692,NA
201136693,NA
201136694,NA
201136695,NA
201136696,NA
201136697,NA
201136698,NA
201136699,NA
201137100,NA
201137101,NA
201137102,NA
201137103,NA
201137104,NA
201137105,NA
201137106,NA
201137107,NA
201137108,NA
201137109,NA
201137110,NA
201137111,NA
201137124,NA
201137125,NA
201137126,NA
201137127,NA
201137128,NA
201137129,NA
201137130,NA
201137132,NA
201137133,NA
201137134,NA
201137161,NA
201137162,NA
201137163,NA
201137164,NA
201137165,NA
201137166,NA
201137167,NA
201137168,NA
201137169,NA
201137170,NA
201137171,NA
201137172,NA
201137173,NA
201137174,NA
201137179,NA
201137180,NA
201137181,NA
201137182,NA
201137183,NA
201137184,NA
201137185,NA
201137196,NA
201137198,NA
201137202,NA
201137203,NA
201137204,NA
201137205,NA
201137206,NA
201137207,NA
201137208,NA
201137209,NA
201137210,NA
201137211,NA
201137214,NA
201137215,NA
201137224,NA
201137225,NA
201137226,NA
201137227,NA
201137228,NA
201137236,NA
201137237,NA
201137238,NA
201137239,NA
201137240,NA
201137241,NA
201137242,NA
201137243,NA
201137244,NA
201137252,NA
201137253,NA
201137255,NA
201137256,NA
201137257,NA
201137258,NA
201137264,NA
201137265,NA
201137266,NA
201137267,NA
201137268,NA
201137269,NA
201137270,NA
201137271,NA
201137272,NA
201137273,NA
201137274,NA
201137275,NA
201137278,NA
201137279,NA
201137280,NA
201137281,NA
201137282,NA
201137283,NA
201137284,NA
201137285,NA
201137286,NA
201137287,NA
201137288,NA
201137289,NA
201137290,NA
201137291,NA
201137292,NA
201137293,NA
201137294,NA
201137295,NA
201137296,NA
201137310,NA
201137311,NA
201137312,NA
201137313,NA
201137314,NA
201137315,NA
201137319,NA
201137320,NA
201137321,NA
201137322,NA
201137323,NA
201137324,NA
201137325,NA
201137326,NA
201137327,NA
201137328,NA
201137329,NA
201137330,NA
201137331,NA
201137332,NA
201137333,NA
201137334,NA
201137335,NA
201137336,NA
201137337,NA
201137338,NA
201137339,NA
201137340,NA
201137437,NA
201137440,NA
201137441,NA
201137465,NA
201137466,NA
201137467,NA
201137468,NA
201137469,NA
201137470,NA
201137471,NA
201137472,NA
201137473,NA
201137474,NA
201137475,NA
201137476,NA
201137477,NA
201137478,NA
201137479,NA
201137480,NA
201137481,NA
201137482,NA
201137483,NA
201137484,NA
201137485,NA
201137486,NA
201137487,NA
201137500,NA
201137501,NA
201137502,NA
201137503,NA
201137504,NA
201137505,NA
201137506,NA
201137507,NA
201137508,NA
201137509,NA
201137512,NA
201137513,NA
201137514,NA
201137515,NA
201137516,NA
201137517,NA
201137518,NA
201137550,NA
201137551,NA
201137552,NA
201137553,NA
201137554,NA
201137555,NA
201137556,NA
201137557,NA
201137558,NA
201137559,NA
201137560,NA
201137561,NA
201137562,NA
201137566,NA
201137567,NA
201137568,NA
201137569,NA
201137570,NA
201137571,NA
201137576,NA
201137577,NA
201137578,NA
201137579,NA
201137580,NA
201137586,NA
201137587,NA
201137588,NA
201137589,NA
201138006,NA
201138007,NA
201138008,NA
201138009,NA
201138010,NA
201138020,NA
201138021,NA
201138022,NA
201138027,NA
201138028,NA
201138029,NA
201138030,NA
201138031,NA
201138032,NA
201138033,NA
201138066,NA
201138068,NA
201138069,NA
201138070,NA
201138071,NA
201138072,NA
201138073,NA
201138074,NA
201138075,NA
201138076,NA
201138077,NA
201138078,NA
201138079,NA
201138080,NA
201138081,NA
201138082,NA
201138084,NA
201138096,NA
201138097,NA
201138098,NA
201138099,NA
201138202,NA
201138210,NA
201138211,NA
201138212,NA
201138213,NA
201138214,NA
201138215,NA
201138218,NA
201138226,NA
201138227,NA
201138228,NA
201138229,NA
201138230,NA
201138231,NA
201138232,NA
201138233,NA
201138234,NA
201138235,NA
201138236,NA
201138237,NA
201138238,NA
201138245,NA
201138246,NA
201138247,NA
201138248,NA
201138249,NA
201138250,NA
201138251,NA
201138255,NA
201138256,NA
201138267,NA
201138269,NA
201138270,NA
201138271,NA
201138272,NA
201138273,NA
201138274,NA
201138276,NA
201138277,NA
201138278,NA
201138279,NA
201138280,NA
201138281,NA
201138282,NA
201138283,NA
201138284,NA
201138285,NA
201138286,NA
201138287,NA
201138288,NA
201138289,NA
201138291,NA
201138292,NA
201138293,NA
201138294,NA
201138295,NA
201138296,NA
201138297,NA
201138299,NA
201138335,NA
201138336,NA
201138337,NA
201138343,NA
201138344,NA
201138345,NA
201138346,NA
201138347,NA
201138355,NA
201138356,NA
201138357,NA
201138358,NA
201138359,NA
201138360,NA
201138361,NA
201138362,NA
201138363,NA
201138364,NA
201138365,NA
201138366,NA
201138367,NA
201138368,NA
201138369,NA
201138371,NA
201138381,NA
201138382,NA
201138383,NA
201138384,NA
201138385,NA
201138386,NA
201138622,NA
201138660,NA
201138661,NA
201138662,NA
201139001,NA
201139002,NA
201139003,NA
201139004,NA
201139005,NA
201139010,NA
201139011,NA
201139012,NA
201139013,NA
201139014,NA
201139017,NA
201139018,NA
201139019,NA
201139020,NA
201139021,NA
201139032,NA
201139033,NA
201139034,NA
201139035,NA
201139036,NA
201139037,NA
201139038,NA
201139039,NA
201139040,NA
201139041,NA
201139042,NA
201139043,NA
201139067,NA
201139068,NA
201139069,NA
201139070,NA
201139083,NA
201139085,NA
201139086,NA
201139097,NA
201139098,NA
201139099,NA
201139117,NA
201139118,NA
201139119,NA
201139120,NA
201139121,NA
201139122,NA
201139123,NA
201139124,NA
201139125,NA
201139126,NA
201139127,NA
201139128,NA
201139129,NA
201139130,NA
201139131,NA
201139132,NA
201139133,NA
201139134,NA
201139135,NA
201139140,NA
201139141,NA
201139142,NA
201139143,NA
201139144,NA
201139145,NA
201139146,NA
201139147,NA
201139148,NA
201139149,NA
201139150,NA
201139161,NA
201139162,NA
201139163,NA
201139164,NA
201139165,NA
201139187,NA
201139188,NA
201139189,NA
201139190,NA
201139191,NA
201139192,NA
201139193,NA
201139194,NA
201139195,NA
201139196,NA
201139197,NA
201139198,NA
201139199,NA
201139205,NA
201139206,NA
201139207,NA
201139208,NA
201139209,NA
201139210,NA
201139211,NA
201139212,NA
201139213,NA
201139214,NA
201139215,NA
201139218,NA
201139219,NA
201139220,NA
201139221,NA
201139222,NA
201139226,NA
201139227,NA
201139228,NA
201139229,NA
201139230,NA
201139231,NA
201139232,NA
201139233,NA
201139234,NA
201139235,NA
201139236,NA
201139237,NA
201139238,NA
201139239,NA
201139240,NA
201139241,NA
201139242,NA
201139243,NA
201139244,NA
201139245,NA
201139246,NA
201139247,NA
201139248,NA
201139249,NA
201139250,NA
201139282,NA
201139283,NA
201139284,NA
201139285,NA
201139286,NA
201139287,NA
201139288,NA
201139289,NA
201139290,NA
201139291,NA
201139292,NA
201139293,NA
201139294,NA
201139295,NA
201139296,NA
201139297,NA
201139298,NA
201139299,NA
201139305,NA
201139306,NA
201139324,NA
201139326,NA
201139327,NA
201139328,NA
201139329,NA
201139330,NA
201139331,NA
201139332,NA
201139333,NA
201139334,NA
201139335,NA
201139336,NA
201139337,NA
201139338,NA
201139339,NA
201139340,NA
201139341,NA
201139342,NA
201139377,NA
201139378,NA
201139399,NA
201139402,NA
201139403,NA
201139404,NA
201139405,NA
201139406,NA
201139407,NA
201139408,NA
201139409,NA
201139410,NA
201139417,NA
201139434,NA
201139435,NA
201139436,NA
201139438,NA
201139449,NA
201139484,NA
201139495,NA
201139496,NA
201139497,NA
201139498,NA
201139499,NA
201139500,NA
201139501,NA
201139502,NA
201139503,NA
201139504,NA
201139505,NA
201139506,NA
201139507,NA
201139508,NA
201139509,NA
201139510,NA
201139511,NA
201139512,NA
201139513,NA
201139514,NA
201139515,NA
201139516,NA
201139517,NA
201139518,NA
201139519,NA
201139520,NA
201139521,NA
201139522,NA
201139523,NA
201139524,NA
201139525,NA
201139526,NA
201139528,NA
201139529,NA
201139530,NA
201139531,NA
201139532,NA
201139533,NA
201139534,NA
201139537,NA
201139538,NA
201139539,NA
201139540,NA
201139541,NA
201139542,NA
201139543,NA
201139544,NA
201139545,NA
201139546,NA
201139547,NA
201139548,NA
201139549,NA
201139550,NA
201139552,NA
201139553,NA
201139554,NA
201139555,NA
201139556,NA
201139557,NA
201139558,NA
201139559,NA
201139560,NA
201139561,NA
201139562,NA
201139564,NA
201139565,NA
201139566,NA
201139567,NA
201139568,NA
201139569,NA
201139570,NA
201139571,NA
201139572,NA
201139573,NA
201139574,NA
201139575,NA
201139576,NA
201139577,NA
201139578,NA
201139579,NA
201139580,NA
201139581,NA
201139582,NA
201139583,NA
201139584,NA
201139585,NA
201139593,NA
201139594,NA
201139597,NA
201140003,NA
201140008,NA
201140009,NA
201140055,NA
201140056,NA
201140057,NA
201140182,NA
201140758,NA
201140760,NA
201140991,NA
201140992,NA
201141818,NA
201141819,NA
201141820,NA
201142417,NA
201143140,NA
201143410,NA
201143541,NA
201143616,NA
201150687,NA
201155407,NA
201200003,Openroad
201200023,Openroad
201200028,Urban
201200029,Openroad
201200035,Openroad
201200036,Openroad
201200040,Openroad
201200047,Openroad
201200055,Openroad
201200058,Openroad
201200062,Urban
201200072,Urban
201200078,Openroad
201200088,Openroad
201200089,Openroad
201200091,Openroad
201200096,Urban
201200099,Openroad
201200104,Openroad
201200107,Urban
201200110,Openroad
201200111,Openroad
201200114,Openroad
201200120,Openroad
201200128,Urban
201200130,Openroad
201200131,Openroad
201201003,Openroad
201201024,Openroad
201201025,Openroad
201201026,Openroad
201201027,Urban
201201028,Openroad
201201029,Openroad
201201030,Urban
201201031,Urban
201201032,Urban
201201033,Urban
201201034,Urban
201201035,Openroad
201201036,Urban
201201037,Urban
201201038,Urban
201201039,Openroad
201201040,Urban
201201041,Urban
201201045,Openroad
201201046,Openroad
201201047,Openroad
201201048,Urban
201201049,Openroad
201201050,Urban
201201051,Openroad
201201054,Urban
201201055,Urban
201201056,Openroad
201201057,Openroad
201201058,Openroad
201201059,Urban
201201060,Urban
201201061,Urban
201201062,Urban
201201063,Urban
201201064,Urban
201201065,Openroad
201201071,Openroad
201201072,Urban
201201073,Openroad
201201076,Urban
201201080,Urban
201201081,Urban
201201082,Openroad
201201083,Urban
201201084,Urban
201201085,Openroad
201201086,Openroad
201201090,Urban
201201091,Openroad
201201095,Urban
201201096,Urban
201201097,Urban
201201098,Urban
201201099,Urban
201201102,Openroad
201201105,Urban
201201106,Urban
201201107,Urban
201201108,Urban
201201109,Urban
201201119,Openroad
201201120,Openroad
201201125,Urban
201201129,Urban
201201130,Openroad
201201131,Urban
201201132,Openroad
201201133,Openroad
201201134,Urban
201201141,Urban
201201147,Openroad
201201150,Urban
201201152,Urban
201201155,Openroad
201201156,Openroad
201201157,Openroad
201201158,Openroad
201201159,Openroad
201201160,Urban
201201161,Openroad
201201162,Urban
201201164,Urban
201201165,Urban
201201166,Urban
201201169,Urban
201201173,Urban
201201176,Openroad
201201181,Urban
201201182,Urban
201201183,Urban
201201184,Urban
201201185,Urban
201201186,Urban
201201193,Openroad
201201194,Openroad
201201202,Urban
201201207,Urban
201201214,Urban
201201217,Openroad
201201218,Openroad
201201219,Urban
201201220,Urban
201201221,Urban
201201222,Urban
201201223,Urban
201201224,Openroad
201201225,Openroad
201201232,Openroad
201201247,Openroad
201201252,Urban
201201253,Openroad
201201254,Openroad
201201255,Urban
201201258,Openroad
201201261,Urban
201201262,Openroad
201201263,Openroad
201201264,Urban
201201272,Urban
201201275,Openroad
201201276,Urban
201201278,Openroad
201201279,Urban
201201281,Openroad
201201283,Urban
201201284,Urban
201201293,Urban
201201294,Urban
201201295,Urban
201201296,Urban
201201297,Openroad
201201298,Openroad
201201303,Openroad
201201304,Urban
201201305,Urban
201201306,Openroad
201201308,Openroad
201201314,Urban
201201315,Urban
201201316,Openroad
201201317,Openroad
201201318,Urban
201201319,Urban
201201320,Openroad
201201321,Openroad
201201322,Urban
201201323,Urban
201201330,Urban
201201334,Urban
201201335,Urban
201201336,Urban
201201337,Openroad
201201338,Urban
201201339,Openroad
201201340,Urban
201201341,Openroad
201201342,Openroad
201201343,Openroad
201201350,Urban
201201360,Openroad
201201361,Openroad
201201362,Openroad
201201363,Openroad
201201364,Openroad
201201365,Urban
201201366,Urban
201201367,Urban
201201368,Openroad
201201369,Urban
201201370,Openroad
201201371,Openroad
201201372,Urban
201201373,Openroad
201201374,Openroad
201201375,Openroad
201201376,Openroad
201201380,Urban
201201399,Urban
201201907,Urban
201201908,Openroad
201201909,Openroad
201201910,Urban
201201911,Openroad
201201912,Urban
201201913,Openroad
201201914,Openroad
201201915,Openroad
201201916,Openroad
201201917,Openroad
201201918,Urban
201201925,Urban
201201926,Urban
201201927,Openroad
201201928,Urban
201201931,Urban
201201938,Openroad
201201939,Urban
201201940,Urban
201201941,Urban
201201952,Urban
201201953,Urban
201201954,Openroad
201201955,Openroad
201201956,Openroad
201201957,Urban
201201961,Urban
201201962,Openroad
201201968,Urban
201201969,Urban
201201980,Urban
201201981,Openroad
201201982,Urban
201201983,Urban
201201984,Urban
201201985,Urban
201201986,Openroad
201201987,Openroad
201201990,Openroad
201201991,Urban
201201992,Urban
201201993,Openroad
201201994,Urban
201201995,Urban
201201996,Openroad
201201997,Urban
201201998,Openroad
201201999,Urban
201202137,Urban
201202200,Urban
201202201,Urban
201202202,Openroad
201202212,Openroad
201202213,Urban
201202214,Urban
201202226,Urban
201202227,Urban
201202228,Openroad
201202229,Openroad
201202230,Urban
201202231,Urban
201202232,Openroad
201202234,Urban
201202235,Urban
201202241,Openroad
201202244,Openroad
201202245,Openroad
201202246,Openroad
201202247,Urban
201202248,Urban
201202249,Urban
201202250,Urban
201202251,Urban
201202259,Openroad
201202260,Openroad
201202261,Urban
201202262,Urban
201202263,Urban
201202264,Urban
201202265,Openroad
201202266,Openroad
201202267,Urban
201202268,Urban
201202269,Urban
201202270,Openroad
201202271,Openroad
201202272,Openroad
201202273,Urban
201202288,Urban
201202289,Urban
201202290,Openroad
201202703,Urban
201202704,Urban
201202705,Urban
201202706,Openroad
201202707,Openroad
201202708,Urban
201202709,Openroad
201202710,Urban
201202711,Urban
201202712,Urban
201202713,Openroad
201202714,Urban
201202715,Openroad
201202716,Openroad
201202717,Openroad
201202718,Openroad
201202719,Openroad
201202720,Openroad
201202721,Openroad
201202722,Openroad
201202723,Openroad
201202724,Openroad
201202738,Urban
201202739,Urban
201202740,Openroad
201202741,Urban
201202742,Openroad
201202743,Openroad
201202744,Openroad
201202745,Urban
201202746,Urban
201202747,Openroad
201202748,Urban
201202752,Openroad
201202753,Openroad
201202756,Urban
201202761,Urban
201202767,Urban
201202771,Urban
201202773,Openroad
201202774,Openroad
201202775,Urban
201202791,Urban
201202792,Openroad
201202793,Urban
201202796,Openroad
201202797,Urban
201202798,Urban
201203300,Urban
201203301,Urban
201203306,Urban
201203307,Urban
201203308,Openroad
201203319,Openroad
201203320,Openroad
201203321,Urban
201203322,Urban
201203327,Urban
201203328,Urban
201203329,Urban
201203330,Openroad
201203334,Urban
201203355,Urban
201203356,Urban
201203357,Openroad
201203365,Urban
201203396,Urban
201203414,Urban
201203415,Urban
201203416,Openroad
201203417,Openroad
201203418,Openroad
201203425,Openroad
201203426,Openroad
201203427,Openroad
201203428,Openroad
201203429,Openroad
201203430,Openroad
201203431,Openroad
201203432,Urban
201203433,Openroad
201203434,Urban
201203435,Urban
201203436,Openroad
201203438,Urban
201203439,Openroad
201203440,Openroad
201203443,Urban
201203444,Urban
201203458,Openroad
201203459,Openroad
201203460,Urban
201203461,Openroad
201203462,Openroad
201203463,Openroad
201203464,Openroad
201203465,Urban
201203466,Openroad
201203471,Openroad
201203472,Openroad
201203473,Urban
201203474,Openroad
201203475,Openroad
201203478,Urban
201203479,Urban
201203480,Urban
201203481,Openroad
201203498,Urban
201203499,Urban
201203502,Urban
201203586,Openroad
201203700,Openroad
201203723,Openroad
201203724,Openroad
201203725,Openroad
201203726,Urban
201203727,Urban
201203728,Openroad
201203730,Urban
201203756,Openroad
201203757,Urban
201203758,Openroad
201203759,Urban
201203760,Urban
201203761,Urban
201203762,Openroad
201203763,Urban
201203764,Urban
201203765,Urban
201203766,Openroad
201203767,Openroad
201203768,Urban
201203776,Urban
201203778,Urban
201203779,Urban
201203781,Openroad
201203782,Urban
201203783,Urban
201203784,Urban
201203785,Openroad
201203786,Openroad
201203787,Openroad
201203904,Openroad
201203905,Openroad
201203906,Openroad
201203907,Urban
201203916,Urban
201203917,Urban
201203918,Openroad
201203919,Urban
201203920,Openroad
201203921,Urban
201203922,Urban
201203923,Openroad
201203924,Openroad
201203935,Urban
201203937,Openroad
201203938,Urban
201203939,Openroad
201203945,Urban
201203946,Openroad
201203947,Openroad
201203948,Openroad
201203949,Openroad
201203950,Urban
201203951,Urban
201203963,Urban
201203966,Openroad
201203969,Openroad
201203970,Urban
201203971,Urban
201203972,Openroad
201203977,Openroad
201203980,Openroad
201203981,Urban
201203982,Openroad
201203983,Urban
201203984,Urban
201203985,Openroad
201203986,Urban
201203987,Openroad
201203988,Openroad
201203989,Openroad
201203990,Urban
201203991,Urban
201204304,Openroad
201204310,Urban
201204311,Urban
201204312,Openroad
201204313,Openroad
201204314,Urban
201204315,Urban
201204316,Openroad
201204317,Openroad
201204324,Openroad
201204328,Urban
201204329,Urban
201204338,Urban
201204344,Urban
201204346,Urban
201204347,Openroad
201204348,Openroad
201204349,Urban
201204350,Urban
201204351,Openroad
201204352,Urban
201204353,Urban
201204354,Urban
201204355,Openroad
201204359,Openroad
201204361,Urban
201204364,Openroad
201204365,Urban
201204366,Openroad
201204392,Urban
201204393,Openroad
201204398,Openroad
201204399,Urban
201204400,Urban
201204401,Urban
201204402,Openroad
201204403,Openroad
201204404,Openroad
201204405,Urban
201204406,Urban
201204407,Urban
201204408,Openroad
201204409,Openroad
201204411,Openroad
201204416,Urban
201204417,Openroad
201204418,Urban
201204419,Openroad
201204420,Openroad
201204421,Openroad
201204424,Urban
201204425,Urban
201204426,Urban
201204427,Urban
201204428,Urban
201204430,Urban
201204431,Openroad
201204441,Urban
201204442,Urban
201204446,Urban
201204447,Openroad
201204450,Openroad
201204457,Openroad
201204458,Openroad
201204459,Urban
201204460,Urban
201204462,Openroad
201204465,Openroad
201204467,Openroad
201204471,Urban
201204473,Urban
201204477,Urban
201204478,Urban
201204479,Urban
201204493,Urban
201204494,Urban
201204495,Urban
201204496,Urban
201204497,Openroad
201204809,Urban
201204810,Urban
201204820,Urban
201204821,Urban
201204822,Urban
201204823,Urban
201204824,Openroad
201204825,Openroad
201204826,Openroad
201204827,Openroad
201204828,Urban
201204834,Openroad
201204835,Urban
201204844,Openroad
201204845,Urban
201204849,Openroad
201204850,Openroad
201204852,Urban
201204854,Urban
201204855,Urban
201204858,Urban
201204863,Urban
201204865,Openroad
201204866,Urban
201204873,Urban
201204874,Urban
201204875,Urban
201204876,Openroad
201204877,Urban
201204880,Openroad
201204881,Urban
201204882,Urban
201204883,Urban
201204886,Openroad
201204887,Urban
201204892,Openroad
201204893,Openroad
201204894,Openroad
201204895,Openroad
201204896,Openroad
201204975,Urban
201204976,Urban
201204977,Openroad
201204978,Urban
201205146,Urban
201205185,Urban
201205200,Openroad
201205201,Openroad
201205202,Openroad
201205203,Urban
201205204,Openroad
201205205,Urban
201205206,Urban
201205207,Openroad
201205211,Urban
201205212,Openroad
201205213,Urban
201205214,Urban
201205215,Urban
201205216,Urban
201205217,Openroad
201205224,Openroad
201205227,Urban
201205230,Openroad
201205247,Openroad
201205250,Urban
201205251,Openroad
201205252,Openroad
201205253,Urban
201205254,Openroad
201205260,Urban
201205261,Openroad
201205262,Urban
201205268,Urban
201205270,Urban
201205271,Openroad
201205272,Openroad
201205273,Openroad
201205274,Openroad
201205275,Openroad
201205276,Urban
201205277,Openroad
201205280,Urban
201205306,Urban
201205404,Urban
201205405,Openroad
201205406,Urban
201205407,Urban
201205408,Openroad
201205410,Urban
201205411,Openroad
201205412,Urban
201205414,Urban
201205415,Openroad
201205416,Urban
201205417,Openroad
201205418,Openroad
201205419,Openroad
201205479,Openroad
201205480,Openroad
201205485,Urban
201205490,Openroad
201205491,Openroad
201205492,Urban
201205565,Openroad
201205566,Openroad
201205569,Openroad
201205578,Openroad
201205597,Urban
201205702,Urban
201205703,Openroad
201205715,Openroad
201205725,Openroad
201205726,Openroad
201205735,Openroad
201205736,Urban
201205738,Openroad
201205741,Openroad
201205747,Openroad
201205748,Urban
201205754,Urban
201205755,Urban
201205757,Urban
201205769,Urban
201205774,Urban
201205780,Urban
201205782,Openroad
201205784,Urban
201205785,Urban
201205905,Openroad
201205928,Openroad
201205929,Urban
201205931,Openroad
201205943,Openroad
201205990,Openroad
201206002,Openroad
201206005,Urban
201206038,Openroad
201206058,Urban
201206065,Urban
201206067,Urban
201212707,Openroad
201230019,NA
201230026,NA
201230030,NA
201230031,NA
201230032,NA
201230033,NA
201230034,NA
201230035,NA
201230036,NA
201230039,NA
201230040,NA
201230041,NA
201230042,NA
201230043,NA
201230044,NA
201230045,NA
201230046,NA
201230047,NA
201230048,NA
201230049,NA
201230050,NA
201230051,NA
201230052,NA
201230053,NA
201230054,NA
201230055,NA
201230056,NA
201230057,NA
201230058,NA
201230059,NA
201230060,NA
201230064,NA
201230065,NA
201230066,NA
201230067,NA
201230068,NA
201230069,NA
201230070,NA
201230071,NA
201230073,NA
201230085,NA
201230086,NA
201230088,NA
201230089,NA
201230090,NA
201230091,NA
201230092,NA
201230093,NA
201230094,NA
201230095,NA
201230100,NA
201230101,NA
201230102,NA
201230103,NA
201230104,NA
201230105,NA
201230106,NA
201230107,NA
201230108,NA
201230109,NA
201230110,NA
201230111,NA
201230112,NA
201230113,NA
201230114,NA
201230115,NA
201230116,NA
201230117,NA
201230118,NA
201230119,NA
201230120,NA
201230121,NA
201230122,NA
201230123,NA
201230124,NA
201230125,NA
201230126,NA
201230159,NA
201230160,NA
201230161,NA
201230176,NA
201230177,NA
201230178,NA
201230179,NA
201230180,NA
201230181,NA
201230182,NA
201230183,NA
201230184,NA
201230185,NA
201230186,NA
201230187,NA
201230188,NA
201230189,NA
201230190,NA
201230193,NA
201230194,NA
201230195,NA
201230196,NA
201230197,NA
201230198,NA
201230199,NA
201230200,NA
201230201,NA
201230202,NA
201230203,NA
201230204,NA
201230228,NA
201230229,NA
201230230,NA
201230231,NA
201230232,NA
201230233,NA
201230234,NA
201230235,NA
201230236,NA
201230237,NA
201230238,NA
201230239,NA
201230240,NA
201230243,NA
201230244,NA
201230245,NA
201230246,NA
201230247,NA
201230248,NA
201230249,NA
201230250,NA
201230251,NA
201230252,NA
201230253,NA
201230274,NA
201230275,NA
201230276,NA
201230277,NA
201230278,NA
201230279,NA
201230280,NA
201230281,NA
201230282,NA
201230283,NA
201230284,NA
201230285,NA
201230286,NA
201230287,NA
201230288,NA
201230289,NA
201230290,NA
201230291,NA
201230292,NA
201230293,NA
201230294,NA
201230295,NA
201230296,NA
201230297,NA
201230298,NA
201230310,NA
201230320,NA
201230321,NA
201230343,NA
201230344,NA
201230345,NA
201230346,NA
201230347,NA
201230348,NA
201230349,NA
201230350,NA
201230351,NA
201230352,NA
201230353,NA
201230354,NA
201230355,NA
201230356,NA
201230357,NA
201230358,NA
201230359,NA
201230360,NA
201230361,NA
201230362,NA
201230363,NA
201230364,NA
201230366,NA
201230367,NA
201230368,NA
201230369,NA
201230370,NA
201230391,NA
201230405,NA
201230423,NA
201230435,NA
201230436,NA
201230437,NA
201230438,NA
201230439,NA
201230440,NA
201230441,NA
201230448,NA
201230449,NA
201230450,NA
201230451,NA
201230452,NA
201230454,NA
201230455,NA
201230456,NA
201230457,NA
201230458,NA
201230459,NA
201230460,NA
201230461,NA
201230462,NA
201230463,NA
201230464,NA
201230465,NA
201230466,NA
201230467,NA
201230468,NA
201230470,NA
201230471,NA
201230472,NA
201230473,NA
201230475,NA
201230476,NA
201230477,NA
201230478,NA
201230479,NA
201230480,NA
201230481,NA
201230499,NA
201230500,NA
201230501,NA
201230502,NA
201230503,NA
201230504,NA
201230505,NA
201230506,NA
201230507,NA
201230511,NA
201230512,NA
201230513,NA
201230514,NA
201230523,NA
201230524,NA
201230525,NA
201230526,NA
201230527,NA
201230533,NA
201230534,NA
201230535,NA
201230546,NA
201230547,NA
201230549,NA
201230550,NA
201230551,NA
201230553,NA
201230554,NA
201230555,NA
201230556,NA
201230557,NA
201230558,NA
201230559,NA
201230560,NA
201230561,NA
201230562,NA
201230567,NA
201230568,NA
201230569,NA
201230570,NA
201230571,NA
201230572,NA
201230573,NA
